DateTime,Hop,IP,Domain Name,Loss%,Sent,Last,Avg,Best,Worst,StDev,PING tot time,CURL tot time
2024-11-09T08:35:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,111.0,3246.506929397583
2024-11-09T08:35:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,111.0,3246.506929397583
2024-11-09T08:35:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,111.0,3246.506929397583
2024-11-09T08:35:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,111.0,3246.506929397583
2024-11-09T08:35:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,111.0,3246.506929397583
2024-11-09T08:35:,12,67.22.48.3,?,0.0%,10,3212.,524.3,-1097,3212.,1228.3,111.0,3246.506929397583
2024-11-09T08:38:,1,192.168.64.1,?,0.0%,10,1.0,0.9,0.6,1.0,0.1,39.5,4395.328998565674
2024-11-09T08:38:,2,10.11.0.2,?,0.0%,10,3.2,5.4,3.2,8.2,1.4,39.5,4395.328998565674
2024-11-09T08:38:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,39.5,4395.328998565674
2024-11-09T08:38:,12,67.22.48.3,?,0.0%,10,159.9,289.3,61.9,837.4,286.9,39.5,4395.328998565674
2024-11-09T08:41:,1,192.168.64.1,?,0.0%,10,1.0,0.8,0.4,1.3,0.3,214.0,148.8041877746582
2024-11-09T08:41:,2,10.11.0.2,?,0.0%,10,28.5,7.6,3.1,28.5,7.5,214.0,148.8041877746582
2024-11-09T08:41:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,214.0,148.8041877746582
2024-11-09T08:41:,12,67.22.48.3,?,0.0%,10,48.9,62.7,37.4,123.3,30.6,214.0,148.8041877746582
2024-11-09T08:44:,1,192.168.64.1,?,0.0%,10,1.0,1.0,0.7,1.4,0.2,301.0,126.84774398803711
2024-11-09T08:44:,2,10.11.0.2,?,0.0%,10,4.7,5.0,3.8,6.6,0.7,301.0,126.84774398803711
2024-11-09T08:44:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,301.0,126.84774398803711
2024-11-09T08:44:,12,67.22.48.3,?,10.0%,10,69.2,281.6,64.0,630.0,205.8,301.0,126.84774398803711
2024-11-09T08:47:,1,192.168.64.1,?,0.0%,10,1.2,1.0,0.8,1.3,0.2,460.0,824.1262435913086
2024-11-09T08:47:,2,10.11.0.2,?,0.0%,10,7.7,6.5,2.5,11.8,2.4,460.0,824.1262435913086
2024-11-09T08:47:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,460.0,824.1262435913086
2024-11-09T08:47:,12,67.22.48.3,?,30.0%,10,76.0,78.8,52.9,98.4,16.0,460.0,824.1262435913086
2024-11-09T08:50:,1,192.168.64.1,?,0.0%,10,0.7,0.8,0.4,1.0,0.2,37.9,646.3394165039062
2024-11-09T08:50:,2,10.11.0.2,?,0.0%,10,5.3,4.0,2.0,5.6,1.2,37.9,646.3394165039062
2024-11-09T08:50:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,37.9,646.3394165039062
2024-11-09T08:50:,12,67.22.48.3,?,0.0%,10,140.8,36.0,-2823,824.5,1038.0,37.9,646.3394165039062
2024-11-09T08:54:,1,192.168.64.1,?,0.0%,10,1.0,0.9,0.6,1.1,0.2,1140.0,1126.5301704406738
2024-11-09T08:54:,2,10.11.0.2,?,0.0%,10,3.3,4.5,3.3,5.2,0.7,1140.0,1126.5301704406738
2024-11-09T08:54:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,1140.0,1126.5301704406738
2024-11-09T08:54:,12,67.22.48.3,?,0.0%,10,45.8,216.5,44.0,1068.,316.3,1140.0,1126.5301704406738
2024-11-09T08:57:,1,192.168.64.1,?,0.0%,10,0.8,0.9,0.6,1.2,0.3,627.0,216.76278114318848
2024-11-09T08:57:,2,10.11.0.2,?,0.0%,10,4.8,4.5,3.6,5.6,0.6,627.0,216.76278114318848
2024-11-09T08:57:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,627.0,216.76278114318848
2024-11-09T08:57:,12,67.22.48.3,?,30.0%,10,699.5,395.4,51.7,1039.,352.6,627.0,216.76278114318848
2024-11-09T09:00:,1,192.168.64.1,?,0.0%,10,1.1,1.0,0.7,1.5,0.2,280.0,1188.2224082946777
2024-11-09T09:00:,2,10.11.0.2,?,0.0%,10,5.2,4.5,3.7,5.3,0.6,280.0,1188.2224082946777
2024-11-09T09:00:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,280.0,1188.2224082946777
2024-11-09T09:00:,12,67.22.48.3,?,10.0%,10,54.7,96.0,48.8,236.1,65.4,280.0,1188.2224082946777
2024-11-09T09:04:,1,192.168.64.1,?,0.0%,10,0.8,0.7,0.3,1.0,0.2,346.0,3317.005395889282
2024-11-09T09:04:,2,10.11.0.2,?,0.0%,10,3.7,4.4,3.5,7.0,1.0,346.0,3317.005395889282
2024-11-09T09:04:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,346.0,3317.005395889282
2024-11-09T09:04:,12,67.22.48.3,?,30.0%,10,72.9,113.3,72.7,234.5,60.9,346.0,3317.005395889282
2024-11-09T09:07:,1,192.168.64.1,?,0.0%,10,0.5,0.8,0.5,1.3,0.3,264.0,585.8078002929688
2024-11-09T09:07:,2,10.11.0.2,?,0.0%,10,4.5,4.8,4.1,6.0,0.6,264.0,585.8078002929688
2024-11-09T09:07:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,264.0,585.8078002929688
2024-11-09T09:07:,12,67.22.48.3,?,50.0%,10,1766.,491.7,61.9,1766.,720.0,264.0,585.8078002929688
2024-11-09T09:10:,1,192.168.64.1,?,0.0%,10,0.5,0.8,0.5,1.4,0.3,118.0,7387.514114379883
2024-11-09T09:10:,2,10.11.0.2,?,0.0%,10,3.5,4.2,3.5,5.1,0.5,118.0,7387.514114379883
2024-11-09T09:10:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,118.0,7387.514114379883
2024-11-09T09:10:,12,67.22.48.3,?,10.0%,10,635.5,145.1,52.5,635.5,193.2,118.0,7387.514114379883
2024-11-09T09:14:,1,192.168.64.1,?,0.0%,10,0.6,0.6,0.3,0.9,0.2,671.0,168.86377334594727
2024-11-09T09:14:,2,10.11.0.2,?,0.0%,10,4.4,3.8,2.2,4.8,0.8,671.0,168.86377334594727
2024-11-09T09:14:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,671.0,168.86377334594727
2024-11-09T09:14:,12,67.22.48.3,?,10.0%,10,1098.,374.6,82.5,1098.,417.0,671.0,168.86377334594727
2024-11-09T09:17:,1,192.168.64.1,?,0.0%,10,0.7,0.7,0.3,1.6,0.4,112.0,3561.852216720581
2024-11-09T09:17:,2,10.11.0.2,?,0.0%,10,4.1,3.2,2.0,4.6,1.0,112.0,3561.852216720581
2024-11-09T09:17:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,112.0,3561.852216720581
2024-11-09T09:17:,12,67.22.48.3,?,20.0%,10,254.8,95.3,63.0,254.8,65.2,112.0,3561.852216720581
2024-11-09T09:20:,1,192.168.64.1,?,0.0%,10,1.0,0.9,0.4,2.1,0.5,188.0,1292.6814556121826
2024-11-09T09:20:,2,10.11.0.2,?,0.0%,10,3.9,4.1,2.9,5.2,0.7,188.0,1292.6814556121826
2024-11-09T09:20:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,188.0,1292.6814556121826
2024-11-09T09:20:,12,67.22.48.3,?,30.0%,10,78.6,79.1,62.0,112.0,16.5,188.0,1292.6814556121826
2024-11-09T09:24:,1,192.168.64.1,?,0.0%,10,1.2,0.8,0.6,1.2,0.2,449.0,1869.9026107788086
2024-11-09T09:24:,2,10.11.0.2,?,0.0%,10,3.4,4.0,2.9,5.1,0.7,449.0,1869.9026107788086
2024-11-09T09:24:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,449.0,1869.9026107788086
2024-11-09T09:24:,12,67.22.48.3,?,30.0%,10,72.2,190.0,72.2,380.8,99.3,449.0,1869.9026107788086
2024-11-09T09:27:,1,192.168.64.1,?,0.0%,10,0.8,0.9,0.6,1.3,0.2,Ping failed,Erreur dans la requête
2024-11-09T09:27:,2,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,Erreur dans la requête
2024-11-09T09:33:,1,192.168.64.1,?,0.0%,10,0.8,0.9,0.4,1.6,0.3,Ping failed,Erreur dans la requête
2024-11-09T09:33:,2,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,Erreur dans la requête
2024-11-09T09:38:,1,192.168.64.1,?,0.0%,10,1.1,0.8,0.2,1.1,0.2,Ping failed,Erreur dans la requête
2024-11-09T09:38:,2,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,Erreur dans la requête
2024-11-09T09:44:,1,192.168.64.1,?,0.0%,10,0.6,0.6,0.4,0.8,0.1,Ping failed,Erreur dans la requête
2024-11-09T09:44:,2,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,Erreur dans la requête
2024-11-09T09:50:,1,192.168.64.1,?,0.0%,10,0.7,0.9,0.7,1.2,0.2,Ping failed,7953.836917877197
2024-11-09T09:50:,2,10.11.0.2,?,0.0%,10,3.5,4.3,3.5,5.0,0.4,Ping failed,7953.836917877197
2024-11-09T09:50:,3,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,4,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,5,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,6,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,7,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,8,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,9,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,10,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,11,???,?,100.0,10,0.0,0.0,0.0,0.0,0.0,Ping failed,7953.836917877197
2024-11-09T09:50:,12,67.22.48.3,?,50.0%,10,60.4,443.4,57.2,1102.,526.8,Ping failed,7953.836917877197
2024-11-09T09:54:,1,192.168.64.1,?,0.0%,10,0.5,0.5,0.3,0.7,0.1,Ping failed,16284.104585647583
