DateTime,Hop,IP,Domain Name,Loss%,Sent,Last,Avg,Best,Worst,StDev,PING tot time,CURL tot time
2024-11-10T19:06:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.0,0.9,1.2,0.1,11.9,40.05074501037598
2024-11-10T19:06:,2,87.91.196.2,?,30.0%,10,1751.,1688.,1628.,1751.,40.1,11.9,40.05074501037598
2024-11-10T19:06:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.9,40.05074501037598
2024-11-10T19:06:,4,62.34.2.135,?,0.0%,10,11.4,11.7,11.1,12.2,0.4,11.9,40.05074501037598
2024-11-10T19:06:,5,62.34.2.86,?,80.0%,10,11.0,11.0,11.0,11.0,0.1,11.9,40.05074501037598
2024-11-10T19:06:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,11.6,15.2,11.4,45.3,10.6,11.9,40.05074501037598
2024-11-10T19:06:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,11.9,15.6,11.7,39.8,8.7,11.9,40.05074501037598
2024-11-10T19:06:,8,152.195.34.118,?,0.0%,10,10.9,11.2,10.9,11.5,0.2,11.9,40.05074501037598
2024-11-10T19:10:,1,192.168.1.254,bbox.lan,0.0%,10,1.2,1.5,0.9,3.0,0.7,11.1,43.3499813079834
2024-11-10T19:10:,2,87.91.196.2,?,70.0%,10,1502.,1568.,1502.,1610.,57.7,11.1,43.3499813079834
2024-11-10T19:10:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.1,43.3499813079834
2024-11-10T19:10:,4,62.34.2.135,?,0.0%,10,12.0,11.8,11.2,13.2,0.6,11.1,43.3499813079834
2024-11-10T19:10:,5,62.34.2.86,?,90.0%,10,11.0,11.0,11.0,11.0,0.0,11.1,43.3499813079834
2024-11-10T19:10:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,11.7,17.8,11.7,37.4,9.7,11.1,43.3499813079834
2024-11-10T19:10:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.2,16.4,12.2,32.3,7.0,11.1,43.3499813079834
2024-11-10T19:10:,8,152.195.34.118,?,0.0%,10,11.5,11.5,11.0,12.7,0.5,11.1,43.3499813079834
2024-11-10T19:15:,1,192.168.1.254,bbox.lan,0.0%,10,1.1,1.1,1.0,1.3,0.1,11.8,40.50779342651367
2024-11-10T19:15:,2,87.91.196.2,?,80.0%,10,1494.,1498.,1494.,1501.,4.9,11.8,40.50779342651367
2024-11-10T19:15:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.4,4.4,4.4,4.4,0.0,11.8,40.50779342651367
2024-11-10T19:15:,4,62.34.2.135,?,0.0%,10,11.3,12.5,11.2,15.1,1.3,11.8,40.50779342651367
2024-11-10T19:15:,5,62.34.2.86,?,90.0%,10,11.0,11.0,11.0,11.0,0.0,11.8,40.50779342651367
2024-11-10T19:15:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,11.8,12.1,11.4,14.5,0.9,11.8,40.50779342651367
2024-11-10T19:15:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.6,12.7,11.8,14.7,0.9,11.8,40.50779342651367
2024-11-10T19:15:,8,152.195.34.118,?,0.0%,10,11.4,11.5,10.9,12.6,0.5,11.8,40.50779342651367
2024-11-10T19:19:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.2,0.9,1.6,0.2,11.1,37.53972053527832
2024-11-10T19:19:,2,87.91.196.2,?,50.0%,10,1569.,1595.,1569.,1632.,24.1,11.1,37.53972053527832
2024-11-10T19:19:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.1,37.53972053527832
2024-11-10T19:19:,4,62.34.2.135,?,0.0%,10,11.8,11.5,11.1,12.0,0.3,11.1,37.53972053527832
2024-11-10T19:19:,5,62.34.2.86,?,80.0%,10,11.0,10.9,10.8,11.0,0.1,11.1,37.53972053527832
2024-11-10T19:19:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,11.9,15.3,11.4,27.9,6.8,11.1,37.53972053527832
2024-11-10T19:19:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.2,12.0,11.7,12.2,0.2,11.1,37.53972053527832
2024-11-10T19:19:,8,152.195.34.118,?,0.0%,10,10.9,11.2,10.8,11.6,0.2,11.1,37.53972053527832
2024-11-10T19:23:,1,192.168.1.254,bbox.lan,0.0%,10,1.1,1.1,0.9,1.5,0.2,11.6,37.64224052429199
2024-11-10T19:23:,2,87.91.196.2,?,70.0%,10,1498.,1631.,1498.,1730.,119.5,11.6,37.64224052429199
2024-11-10T19:23:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.1,4.1,4.1,4.1,0.0,11.6,37.64224052429199
2024-11-10T19:23:,4,62.34.2.135,?,0.0%,10,11.2,11.2,10.8,11.6,0.2,11.6,37.64224052429199
2024-11-10T19:23:,5,62.34.2.86,?,80.0%,10,11.0,11.0,11.0,11.1,0.0,11.6,37.64224052429199
2024-11-10T19:23:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,11.8,12.1,11.5,14.4,0.9,11.6,37.64224052429199
2024-11-10T19:23:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,16.4,13.9,11.5,25.1,4.2,11.6,37.64224052429199
2024-11-10T19:23:,8,152.195.34.118,?,0.0%,10,11.2,11.2,10.7,11.8,0.3,11.6,37.64224052429199
2024-11-10T19:28:,1,192.168.1.254,bbox.lan,0.0%,10,1.1,1.0,0.9,1.2,0.1,10.9,36.53240203857422
2024-11-10T19:28:,2,87.91.196.2,?,20.0%,10,1461.,1460.,1442.,1474.,11.9,10.9,36.53240203857422
2024-11-10T19:28:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,5.9,5.9,5.9,5.9,0.0,10.9,36.53240203857422
2024-11-10T19:28:,4,62.34.2.135,?,0.0%,10,11.2,11.9,10.9,16.3,1.6,10.9,36.53240203857422
2024-11-10T19:28:,5,62.34.2.86,?,90.0%,10,11.0,11.0,11.0,11.0,0.0,10.9,36.53240203857422
2024-11-10T19:28:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,11.7,14.2,11.2,30.9,6.0,10.9,36.53240203857422
2024-11-10T19:28:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.5,13.1,11.5,22.6,3.4,10.9,36.53240203857422
2024-11-10T19:28:,8,152.195.34.118,?,0.0%,10,10.9,11.1,10.8,11.7,0.3,10.9,36.53240203857422
2024-11-10T19:32:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.0,0.9,1.1,0.1,11.1,37.47224807739258
2024-11-10T19:32:,2,87.91.196.2,?,60.0%,10,1524.,1407.,1353.,1524.,80.3,11.1,37.47224807739258
2024-11-10T19:32:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.1,37.47224807739258
2024-11-10T19:32:,4,62.34.2.135,?,0.0%,10,11.9,11.5,11.0,12.1,0.4,11.1,37.47224807739258
2024-11-10T19:32:,5,62.34.2.86,?,90.0%,10,11.0,11.0,11.0,11.0,0.0,11.1,37.47224807739258
2024-11-10T19:32:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,11.7,13.0,11.3,21.3,3.1,11.1,37.47224807739258
2024-11-10T19:32:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,11.9,14.6,11.5,38.0,8.2,11.1,37.47224807739258
2024-11-10T19:32:,8,152.195.34.118,?,0.0%,10,11.4,11.2,10.9,11.4,0.2,11.1,37.47224807739258
2024-11-10T19:36:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.3,1.0,2.4,0.4,10.8,36.12637519836426
2024-11-10T19:36:,2,87.91.196.2,?,30.0%,10,1534.,1568.,1519.,1627.,35.6,10.8,36.12637519836426
2024-11-10T19:36:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.4,4.4,4.4,4.4,0.0,10.8,36.12637519836426
2024-11-10T19:36:,4,62.34.2.135,?,0.0%,10,11.3,11.7,11.3,12.6,0.4,10.8,36.12637519836426
2024-11-10T19:36:,5,62.34.2.86,?,90.0%,10,11.0,11.0,11.0,11.0,0.0,10.8,36.12637519836426
2024-11-10T19:36:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,31.3,14.5,11.6,31.3,6.1,10.8,36.12637519836426
2024-11-10T19:36:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.7,14.6,11.9,27.4,4.6,10.8,36.12637519836426
2024-11-10T19:36:,8,152.195.34.118,?,0.0%,10,11.0,11.7,11.0,13.8,0.8,10.8,36.12637519836426
2024-11-10T19:41:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.4,1.0,2.0,0.3,11.3,37.84489631652832
2024-11-10T19:41:,2,87.91.196.2,?,70.0%,10,1632.,1661.,1632.,1689.,28.2,11.3,37.84489631652832
2024-11-10T19:41:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,6.5,6.5,6.5,6.5,0.0,11.3,37.84489631652832
2024-11-10T19:41:,4,62.34.2.135,?,0.0%,10,11.8,11.8,11.2,12.3,0.3,11.3,37.84489631652832
2024-11-10T19:41:,5,62.34.2.86,?,90.0%,10,10.7,10.7,10.7,10.7,0.0,11.3,37.84489631652832
2024-11-10T19:41:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,14.7,20.0,11.7,48.5,12.8,11.3,37.84489631652832
2024-11-10T19:41:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.3,18.9,11.8,49.1,14.0,11.3,37.84489631652832
2024-11-10T19:41:,8,152.195.34.118,?,0.0%,10,11.1,11.7,11.1,12.8,0.5,11.3,37.84489631652832
2024-11-10T19:45:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.1,0.9,1.3,0.1,11.3,37.561655044555664
2024-11-10T19:45:,2,87.91.196.2,?,80.0%,10,1663.,1640.,1617.,1663.,32.1,11.3,37.561655044555664
2024-11-10T19:45:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.8,3.8,3.8,3.8,0.0,11.3,37.561655044555664
2024-11-10T19:45:,4,62.34.2.135,?,0.0%,10,11.0,11.3,10.9,12.9,0.6,11.3,37.561655044555664
2024-11-10T19:45:,5,62.34.2.86,?,80.0%,10,11.0,11.0,11.0,11.0,0.0,11.3,37.561655044555664
2024-11-10T19:45:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,34.1,17.2,11.3,34.1,8.9,11.3,37.561655044555664
2024-11-10T19:45:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,11.8,14.5,11.5,28.1,4.9,11.3,37.561655044555664
2024-11-10T19:45:,8,152.195.34.118,?,0.0%,10,11.2,11.3,11.1,11.6,0.2,11.3,37.561655044555664
2024-11-10T19:49:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.0,0.8,1.4,0.2,11.2,38.13505172729492
2024-11-10T19:49:,2,87.91.196.2,?,90.0%,10,1645.,1645.,1645.,1645.,0.0,11.2,38.13505172729492
2024-11-10T19:49:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.2,38.13505172729492
2024-11-10T19:49:,4,62.34.2.135,?,0.0%,10,11.4,11.3,10.9,11.9,0.3,11.2,38.13505172729492
2024-11-10T19:49:,5,62.34.2.86,?,90.0%,10,11.0,11.0,11.0,11.0,0.0,11.2,38.13505172729492
2024-11-10T19:49:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,15.0,12.0,11.3,15.0,1.1,11.2,38.13505172729492
2024-11-10T19:49:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,11.9,12.1,11.6,15.1,1.0,11.2,38.13505172729492
2024-11-10T19:49:,8,152.195.34.118,?,0.0%,10,10.9,11.3,10.8,12.7,0.5,11.2,38.13505172729492
2024-11-10T19:54:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.1,0.9,1.4,0.1,11.2,37.99033164978027
2024-11-10T19:54:,2,87.91.196.2,?,90.0%,10,1743.,1743.,1743.,1743.,0.0,11.2,37.99033164978027
2024-11-10T19:54:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.0,4.0,4.0,4.0,0.0,11.2,37.99033164978027
2024-11-10T19:54:,4,62.34.2.135,?,0.0%,10,11.2,11.2,10.8,12.0,0.3,11.2,37.99033164978027
2024-11-10T19:54:,5,62.34.2.86,?,90.0%,10,11.1,11.1,11.1,11.1,0.0,11.2,37.99033164978027
2024-11-10T19:54:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,12.3,13.9,11.6,33.0,6.7,11.2,37.99033164978027
2024-11-10T19:54:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.0,12.8,11.7,15.0,1.2,11.2,37.99033164978027
2024-11-10T19:54:,8,152.195.34.118,?,0.0%,10,11.2,11.3,11.0,11.8,0.2,11.2,37.99033164978027
2024-11-10T19:58:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.0,0.9,1.4,0.2,11.3,40.21024703979492
2024-11-10T19:58:,2,87.91.196.2,?,60.0%,10,1542.,1501.,1474.,1542.,32.2,11.3,40.21024703979492
2024-11-10T19:58:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.3,4.3,4.3,4.3,0.0,11.3,40.21024703979492
2024-11-10T19:58:,4,62.34.2.135,?,0.0%,10,11.5,11.4,11.0,11.7,0.2,11.3,40.21024703979492
2024-11-10T19:58:,5,62.34.2.86,?,80.0%,10,16.5,13.7,10.9,16.5,3.9,11.3,40.21024703979492
2024-11-10T19:58:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,12.2,11.8,11.2,12.2,0.3,11.3,40.21024703979492
2024-11-10T19:58:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.1,13.7,11.6,30.4,5.8,11.3,40.21024703979492
2024-11-10T19:58:,8,152.195.34.118,?,0.0%,10,10.8,11.2,10.8,11.5,0.2,11.3,40.21024703979492
2024-11-10T20:02:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.1,0.9,1.4,0.1,10.8,38.892269134521484
2024-11-10T20:02:,2,87.91.196.2,?,60.0%,10,1654.,1540.,1458.,1654.,82.2,10.8,38.892269134521484
2024-11-10T20:02:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,10.8,38.892269134521484
2024-11-10T20:02:,4,62.34.2.135,?,0.0%,10,11.9,11.5,11.3,11.9,0.2,10.8,38.892269134521484
2024-11-10T20:02:,5,62.34.2.86,?,80.0%,10,11.0,10.9,10.9,11.0,0.1,10.8,38.892269134521484
2024-11-10T20:02:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,11.4,16.7,11.2,44.8,11.2,10.8,38.892269134521484
2024-11-10T20:02:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,11.9,12.2,11.7,14.6,0.8,10.8,38.892269134521484
2024-11-10T20:02:,8,152.195.34.118,?,0.0%,10,10.8,11.4,10.8,12.6,0.6,10.8,38.892269134521484
2024-11-10T20:06:,1,192.168.1.254,bbox.lan,0.0%,10,1.1,1.1,0.9,1.9,0.3,10.8,37.36424446105957
2024-11-10T20:06:,2,87.91.196.2,?,50.0%,10,1625.,1561.,1511.,1625.,55.2,10.8,37.36424446105957
2024-11-10T20:06:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.2,4.2,4.2,4.2,0.0,10.8,37.36424446105957
2024-11-10T20:06:,4,62.34.2.135,?,0.0%,10,11.4,11.5,11.0,11.8,0.2,10.8,37.36424446105957
2024-11-10T20:06:,5,62.34.2.86,?,90.0%,10,10.7,10.7,10.7,10.7,0.0,10.8,37.36424446105957
2024-11-10T20:06:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,38.6,14.5,11.2,38.6,8.5,10.8,37.36424446105957
2024-11-10T20:06:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,11.6,12.1,11.5,12.8,0.4,10.8,37.36424446105957
2024-11-10T20:06:,8,152.195.34.118,?,0.0%,10,11.2,11.1,10.8,11.3,0.2,10.8,37.36424446105957
2024-11-10T20:11:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.0,0.9,1.5,0.2,11.4,37.47081756591797
2024-11-10T20:11:,2,87.91.196.2,?,80.0%,10,1453.,1446.,1439.,1453.,10.1,11.4,37.47081756591797
2024-11-10T20:11:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.0,4.0,4.0,4.0,0.0,11.4,37.47081756591797
2024-11-10T20:11:,4,62.34.2.135,?,0.0%,10,11.2,11.4,10.9,12.8,0.5,11.4,37.47081756591797
2024-11-10T20:11:,5,62.34.2.86,?,80.0%,10,11.0,10.9,10.7,11.0,0.2,11.4,37.47081756591797
2024-11-10T20:11:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,14.5,15.5,11.5,29.7,7.2,11.4,37.47081756591797
2024-11-10T20:11:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,11.9,12.3,11.6,15.5,1.2,11.4,37.47081756591797
2024-11-10T20:11:,8,152.195.34.118,?,0.0%,10,11.3,11.3,10.8,12.8,0.6,11.4,37.47081756591797
2024-11-10T20:15:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.0,0.8,1.4,0.2,10.9,37.481069564819336
2024-11-10T20:15:,2,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,10.9,37.481069564819336
2024-11-10T20:15:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,10.9,37.481069564819336
2024-11-10T20:15:,4,62.34.2.135,?,0.0%,10,11.5,11.3,10.9,11.8,0.3,10.9,37.481069564819336
2024-11-10T20:15:,5,62.34.2.86,?,90.0%,10,11.0,11.0,11.0,11.0,0.0,10.9,37.481069564819336
2024-11-10T20:15:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,12.0,13.9,11.3,22.7,4.0,10.9,37.481069564819336
2024-11-10T20:15:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.1,14.8,11.7,39.1,8.5,10.9,37.481069564819336
2024-11-10T20:15:,8,152.195.34.118,?,0.0%,10,11.3,11.1,10.8,11.5,0.2,10.9,37.481069564819336
2024-11-10T20:19:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.0,0.9,1.2,0.1,11.4,36.72337532043457
2024-11-10T20:19:,2,87.91.196.2,?,40.0%,10,1796.,1750.,1721.,1796.,28.3,11.4,36.72337532043457
2024-11-10T20:19:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.0,4.0,4.0,4.0,0.0,11.4,36.72337532043457
2024-11-10T20:19:,4,62.34.2.135,?,0.0%,10,11.5,11.4,10.9,12.0,0.3,11.4,36.72337532043457
2024-11-10T20:19:,5,62.34.2.86,?,90.0%,10,10.8,10.8,10.8,10.8,0.0,11.4,36.72337532043457
2024-11-10T20:19:,6,152.195.108.200,ae-130.border1.pam.edgecastcdn.net,0.0%,10,15.6,12.3,11.4,15.6,1.6,11.4,36.72337532043457
2024-11-10T20:19:,7,152.195.108.131,ae-65.core1.pab.edgecastcdn.net,0.0%,10,12.5,15.1,11.5,30.4,6.1,11.4,36.72337532043457
2024-11-10T20:19:,8,152.195.34.118,?,0.0%,10,11.1,11.3,10.8,13.6,0.8,11.4,36.72337532043457
2024-11-10T20:24:,1,192.168.1.254,bbox.lan,0.0%,10,1.2,1.1,1.0,1.2,0.1,11.4,37.07146644592285
2024-11-10T20:24:,2,87.91.196.2,?,80.0%,10,1612.,1626.,1612.,1640.,19.5,11.4,37.07146644592285
2024-11-10T20:24:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.9,3.9,3.9,3.9,0.0,11.4,37.07146644592285
2024-11-10T20:24:,4,62.34.2.135,?,0.0%,10,11.1,11.3,11.0,12.1,0.3,11.4,37.07146644592285
