DateTime,Hop,IP,Domain Name,Loss%,Sent,Last,Avg,Best,Worst,StDev,PING tot time,CURL tot time
2024-11-11T00:55:,4,62.34.2.135,?,0.0%,10,11.7,12.0,11.5,12.7,0.4,11.6,Erreur dans la requête
2024-11-11T00:55:,5,62.34.2.251,?,0.0%,10,12.3,12.2,11.9,12.4,0.2,11.6,Erreur dans la requête
2024-11-11T00:55:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.6,Erreur dans la requête
2024-11-11T00:55:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,12.0,11.6,11.3,12.0,0.2,11.6,Erreur dans la requête
2024-11-11T00:55:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.5,11.8,11.4,12.3,0.3,11.6,Erreur dans la requête
2024-11-11T00:55:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,12.2,11.8,11.5,12.7,0.4,11.6,Erreur dans la requête
2024-11-11T00:55:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.7,11.7,11.4,12.2,0.2,11.6,Erreur dans la requête
2024-11-11T01:00:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,0.9,0.8,1.1,0.1,11.9,Erreur dans la requête
2024-11-11T01:00:,2,87.91.196.2,?,80.0%,10,1802.,1637.,1473.,1802.,232.8,11.9,Erreur dans la requête
2024-11-11T01:00:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.9,Erreur dans la requête
2024-11-11T01:00:,4,62.34.2.135,?,0.0%,10,12.0,12.1,11.7,13.1,0.4,11.9,Erreur dans la requête
2024-11-11T01:00:,5,62.34.2.251,?,0.0%,10,11.9,12.1,11.8,12.7,0.3,11.9,Erreur dans la requête
2024-11-11T01:00:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.9,Erreur dans la requête
2024-11-11T01:00:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,14.2,11.8,11.3,14.2,0.9,11.9,Erreur dans la requête
2024-11-11T01:00:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,12.2,11.8,11.5,12.3,0.3,11.9,Erreur dans la requête
2024-11-11T01:00:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.4,11.7,11.4,12.7,0.4,11.9,Erreur dans la requête
2024-11-11T01:00:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.9,11.7,11.4,11.9,0.1,11.9,Erreur dans la requête
2024-11-11T01:04:,1,192.168.1.254,bbox.lan,0.0%,10,1.1,1.0,0.8,1.1,0.1,11.7,Erreur dans la requête
2024-11-11T01:04:,2,87.91.196.2,?,50.0%,10,1696.,1609.,1500.,1696.,70.6,11.7,Erreur dans la requête
2024-11-11T01:04:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.9,3.9,3.9,3.9,0.0,11.7,Erreur dans la requête
2024-11-11T01:04:,4,62.34.2.135,?,0.0%,10,11.8,11.9,11.7,12.1,0.2,11.7,Erreur dans la requête
2024-11-11T01:04:,5,62.34.2.251,?,0.0%,10,12.1,12.0,11.6,12.2,0.2,11.7,Erreur dans la requête
2024-11-11T01:04:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.7,Erreur dans la requête
2024-11-11T01:04:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.5,11.4,11.2,11.7,0.2,11.7,Erreur dans la requête
2024-11-11T01:04:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.5,11.7,11.5,12.0,0.2,11.7,Erreur dans la requête
2024-11-11T01:04:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.8,11.6,11.4,11.8,0.2,11.7,Erreur dans la requête
2024-11-11T01:04:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.9,11.7,11.3,12.3,0.3,11.7,Erreur dans la requête
2024-11-11T01:08:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.0,0.8,1.7,0.3,11.8,Erreur dans la requête
2024-11-11T01:08:,2,87.91.196.2,?,30.0%,10,1539.,1342.,1205.,1539.,119.3,11.8,Erreur dans la requête
2024-11-11T01:08:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.8,Erreur dans la requête
2024-11-11T01:08:,4,62.34.2.135,?,0.0%,10,12.1,12.2,11.6,13.2,0.5,11.8,Erreur dans la requête
2024-11-11T01:08:,5,62.34.2.251,?,0.0%,10,12.0,12.1,11.9,12.7,0.2,11.8,Erreur dans la requête
2024-11-11T01:08:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.8,Erreur dans la requête
2024-11-11T01:08:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.2,11.5,11.2,11.6,0.2,11.8,Erreur dans la requête
2024-11-11T01:08:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.7,11.8,11.3,12.3,0.3,11.8,Erreur dans la requête
2024-11-11T01:08:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.6,11.7,11.4,12.0,0.2,11.8,Erreur dans la requête
2024-11-11T01:08:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.4,11.7,11.4,12.5,0.3,11.8,Erreur dans la requête
2024-11-11T01:13:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.0,0.9,1.2,0.1,11.3,Erreur dans la requête
2024-11-11T01:13:,2,87.91.196.2,?,50.0%,10,1477.,1473.,1402.,1541.,49.5,11.3,Erreur dans la requête
2024-11-11T01:13:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.9,3.9,3.9,3.9,0.0,11.3,Erreur dans la requête
2024-11-11T01:13:,4,62.34.2.135,?,0.0%,10,12.0,11.9,11.7,12.2,0.2,11.3,Erreur dans la requête
2024-11-11T01:13:,5,62.34.2.251,?,0.0%,10,11.8,12.1,11.7,12.4,0.2,11.3,Erreur dans la requête
2024-11-11T01:13:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.3,Erreur dans la requête
2024-11-11T01:13:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.5,11.5,11.2,11.6,0.1,11.3,Erreur dans la requête
2024-11-11T01:13:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.8,11.8,11.5,13.1,0.5,11.3,Erreur dans la requête
2024-11-11T01:13:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.7,11.7,11.4,12.3,0.3,11.3,Erreur dans la requête
2024-11-11T01:13:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,12.3,12.0,11.5,13.1,0.5,11.3,Erreur dans la requête
2024-11-11T01:17:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.0,0.9,1.1,0.1,12.3,Erreur dans la requête
2024-11-11T01:17:,2,87.91.196.2,?,40.0%,10,1314.,1373.,1314.,1421.,38.7,12.3,Erreur dans la requête
2024-11-11T01:17:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.0,4.0,4.0,4.0,0.0,12.3,Erreur dans la requête
2024-11-11T01:17:,4,62.34.2.135,?,0.0%,10,12.1,12.1,11.7,13.2,0.5,12.3,Erreur dans la requête
2024-11-11T01:17:,5,62.34.2.251,?,0.0%,10,12.4,12.6,11.8,14.5,0.8,12.3,Erreur dans la requête
2024-11-11T01:17:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,12.3,Erreur dans la requête
2024-11-11T01:17:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.5,11.5,11.2,11.8,0.2,12.3,Erreur dans la requête
2024-11-11T01:17:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.6,11.7,11.3,12.1,0.2,12.3,Erreur dans la requête
2024-11-11T01:17:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,12.0,11.5,11.3,12.0,0.2,12.3,Erreur dans la requête
2024-11-11T01:17:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.7,11.7,11.4,11.9,0.2,12.3,Erreur dans la requête
2024-11-11T01:21:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.0,0.9,1.3,0.1,12.0,Erreur dans la requête
2024-11-11T01:21:,2,87.91.196.2,?,10.0%,10,1476.,1440.,1237.,1568.,112.2,12.0,Erreur dans la requête
2024-11-11T01:21:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.0,4.0,4.0,4.0,0.0,12.0,Erreur dans la requête
2024-11-11T01:21:,4,62.34.2.135,?,0.0%,10,12.0,12.0,11.6,12.4,0.2,12.0,Erreur dans la requête
2024-11-11T01:21:,5,62.34.2.251,?,0.0%,10,11.9,12.2,11.9,12.8,0.3,12.0,Erreur dans la requête
2024-11-11T01:21:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,12.0,Erreur dans la requête
2024-11-11T01:21:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.6,11.6,11.2,12.3,0.3,12.0,Erreur dans la requête
2024-11-11T01:21:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.8,11.9,11.5,13.6,0.6,12.0,Erreur dans la requête
2024-11-11T01:21:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.7,11.6,11.4,11.9,0.1,12.0,Erreur dans la requête
2024-11-11T01:21:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,12.3,11.8,11.5,12.3,0.3,12.0,Erreur dans la requête
2024-11-11T01:26:,1,192.168.1.254,bbox.lan,0.0%,10,1.1,1.0,0.9,1.1,0.1,11.8,Erreur dans la requête
2024-11-11T01:26:,2,87.91.196.2,?,10.0%,10,1681.,1603.,1513.,1681.,61.4,11.8,Erreur dans la requête
2024-11-11T01:26:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.8,Erreur dans la requête
2024-11-11T01:26:,4,62.34.2.135,?,0.0%,10,12.0,12.3,11.8,15.3,1.1,11.8,Erreur dans la requête
2024-11-11T01:26:,5,62.34.2.251,?,0.0%,10,11.9,12.1,11.7,12.8,0.3,11.8,Erreur dans la requête
2024-11-11T01:26:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.8,Erreur dans la requête
2024-11-11T01:26:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.4,11.7,11.3,12.8,0.5,11.8,Erreur dans la requête
2024-11-11T01:26:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,12.1,11.7,11.5,12.1,0.2,11.8,Erreur dans la requête
2024-11-11T01:26:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.3,11.6,11.3,12.0,0.3,11.8,Erreur dans la requête
2024-11-11T01:26:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.7,11.6,11.3,11.9,0.2,11.8,Erreur dans la requête
2024-11-11T01:30:,1,192.168.1.254,bbox.lan,0.0%,10,1.1,1.1,0.9,1.6,0.2,11.9,Erreur dans la requête
2024-11-11T01:30:,2,87.91.196.2,?,70.0%,10,1678.,1615.,1567.,1678.,57.0,11.9,Erreur dans la requête
2024-11-11T01:30:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.9,3.9,3.9,3.9,0.0,11.9,Erreur dans la requête
2024-11-11T01:30:,4,62.34.2.135,?,0.0%,10,12.3,12.0,11.6,12.6,0.3,11.9,Erreur dans la requête
2024-11-11T01:30:,5,62.34.2.251,?,0.0%,10,12.1,12.0,11.6,12.4,0.3,11.9,Erreur dans la requête
2024-11-11T01:30:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.9,Erreur dans la requête
2024-11-11T01:30:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.7,11.7,11.3,12.6,0.4,11.9,Erreur dans la requête
2024-11-11T01:30:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.7,11.8,11.5,12.8,0.4,11.9,Erreur dans la requête
2024-11-11T01:30:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.5,11.8,11.3,13.1,0.6,11.9,Erreur dans la requête
2024-11-11T01:30:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.8,11.7,11.3,12.1,0.2,11.9,Erreur dans la requête
2024-11-11T01:34:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.1,1.0,1.3,0.1,12.2,Erreur dans la requête
2024-11-11T01:34:,2,87.91.196.2,?,0.0%,10,1524.,1372.,1093.,1531.,144.0,12.2,Erreur dans la requête
2024-11-11T01:34:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.8,3.8,3.8,3.8,0.0,12.2,Erreur dans la requête
2024-11-11T01:34:,4,62.34.2.135,?,0.0%,10,11.9,12.0,11.7,12.3,0.2,12.2,Erreur dans la requête
2024-11-11T01:34:,5,62.34.2.251,?,0.0%,10,11.7,12.1,11.7,13.0,0.4,12.2,Erreur dans la requête
2024-11-11T01:34:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,12.2,Erreur dans la requête
2024-11-11T01:34:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.5,11.6,11.4,12.0,0.2,12.2,Erreur dans la requête
2024-11-11T01:34:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.8,11.6,11.4,11.8,0.1,12.2,Erreur dans la requête
2024-11-11T01:34:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.5,11.7,11.4,12.3,0.3,12.2,Erreur dans la requête
2024-11-11T01:34:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.7,11.7,11.5,12.0,0.2,12.2,Erreur dans la requête
2024-11-11T01:39:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.0,0.9,1.2,0.1,11.8,Erreur dans la requête
2024-11-11T01:39:,2,87.91.196.2,?,0.0%,10,307.0,704.8,307.0,1083.,261.2,11.8,Erreur dans la requête
2024-11-11T01:39:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.8,3.8,3.8,3.8,0.0,11.8,Erreur dans la requête
2024-11-11T01:39:,4,62.34.2.135,?,0.0%,10,11.7,12.0,11.7,12.5,0.3,11.8,Erreur dans la requête
2024-11-11T01:39:,5,62.34.2.251,?,0.0%,10,12.4,12.2,12.0,12.5,0.2,11.8,Erreur dans la requête
2024-11-11T01:39:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.8,Erreur dans la requête
2024-11-11T01:39:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.6,11.7,11.4,11.9,0.2,11.8,Erreur dans la requête
2024-11-11T01:39:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.4,11.7,11.4,12.0,0.2,11.8,Erreur dans la requête
2024-11-11T01:39:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,12.2,12.0,11.5,12.4,0.3,11.8,Erreur dans la requête
2024-11-11T01:39:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.7,11.9,11.7,12.5,0.3,11.8,Erreur dans la requête
2024-11-11T01:43:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,0.9,0.9,1.0,0.1,11.9,Erreur dans la requête
2024-11-11T01:43:,2,87.91.196.2,?,80.0%,10,1577.,1612.,1577.,1648.,50.3,11.9,Erreur dans la requête
2024-11-11T01:43:,3,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.9,Erreur dans la requête
2024-11-11T01:43:,4,62.34.2.135,?,0.0%,10,12.0,12.0,11.6,12.5,0.2,11.9,Erreur dans la requête
2024-11-11T01:43:,5,62.34.2.251,?,0.0%,10,12.1,12.2,11.8,12.5,0.2,11.9,Erreur dans la requête
2024-11-11T01:43:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.9,Erreur dans la requête
2024-11-11T01:43:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.5,11.5,11.2,11.7,0.2,11.9,Erreur dans la requête
2024-11-11T01:43:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,13.7,11.9,11.4,13.7,0.7,11.9,Erreur dans la requête
2024-11-11T01:43:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.9,11.6,11.3,11.9,0.2,11.9,Erreur dans la requête
2024-11-11T01:43:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.8,11.7,11.3,12.4,0.3,11.9,Erreur dans la requête
2024-11-11T01:47:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.0,0.9,1.1,0.1,11.8,Erreur dans la requête
2024-11-11T01:47:,2,87.91.196.2,?,40.0%,10,1131.,1327.,1131.,1457.,119.6,11.8,Erreur dans la requête
2024-11-11T01:47:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,80.0%,10,4.0,4.0,4.0,4.1,0.1,11.8,Erreur dans la requête
2024-11-11T01:47:,4,62.34.2.135,?,0.0%,10,11.9,11.9,11.7,12.2,0.2,11.8,Erreur dans la requête
2024-11-11T01:47:,5,62.34.2.251,?,0.0%,10,12.9,12.3,11.9,13.5,0.5,11.8,Erreur dans la requête
2024-11-11T01:47:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.8,Erreur dans la requête
2024-11-11T01:47:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.6,11.5,11.3,11.8,0.1,11.8,Erreur dans la requête
2024-11-11T01:47:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.6,11.6,11.4,12.0,0.2,11.8,Erreur dans la requête
2024-11-11T01:47:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.4,11.9,11.4,13.6,0.6,11.8,Erreur dans la requête
2024-11-11T01:47:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.6,11.8,11.5,13.0,0.5,11.8,Erreur dans la requête
2024-11-11T01:51:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.1,0.9,1.9,0.3,11.9,Erreur dans la requête
2024-11-11T01:51:,2,87.91.196.2,?,60.0%,10,1510.,1580.,1510.,1618.,47.9,11.9,Erreur dans la requête
2024-11-11T01:51:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.7,3.7,3.7,3.7,0.0,11.9,Erreur dans la requête
2024-11-11T01:51:,4,62.34.2.135,?,0.0%,10,12.2,12.0,11.8,12.2,0.1,11.9,Erreur dans la requête
2024-11-11T01:51:,5,62.34.2.251,?,0.0%,10,11.9,12.0,11.7,12.3,0.2,11.9,Erreur dans la requête
2024-11-11T01:51:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.9,Erreur dans la requête
2024-11-11T01:51:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.5,11.5,11.3,11.8,0.2,11.9,Erreur dans la requête
2024-11-11T01:51:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.7,11.8,11.5,12.4,0.2,11.9,Erreur dans la requête
2024-11-11T01:51:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.5,11.6,11.3,11.9,0.2,11.9,Erreur dans la requête
2024-11-11T01:51:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.9,11.7,11.4,12.0,0.2,11.9,Erreur dans la requête
2024-11-11T01:56:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.0,0.8,1.1,0.1,11.9,Erreur dans la requête
2024-11-11T01:56:,2,87.91.196.2,?,90.0%,10,1357.,1357.,1357.,1357.,0.0,11.9,Erreur dans la requête
2024-11-11T01:56:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,3.8,3.8,3.8,3.8,0.0,11.9,Erreur dans la requête
2024-11-11T01:56:,4,62.34.2.135,?,0.0%,10,12.1,12.1,11.9,12.2,0.1,11.9,Erreur dans la requête
2024-11-11T01:56:,5,62.34.2.251,?,0.0%,10,12.5,12.1,11.7,12.5,0.2,11.9,Erreur dans la requête
2024-11-11T01:56:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.9,Erreur dans la requête
2024-11-11T01:56:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.9,11.6,11.3,12.3,0.3,11.9,Erreur dans la requête
2024-11-11T01:56:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,12.4,11.8,11.5,12.4,0.3,11.9,Erreur dans la requête
2024-11-11T01:56:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.9,11.7,11.3,12.0,0.2,11.9,Erreur dans la requête
2024-11-11T01:56:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.5,11.7,11.4,11.9,0.2,11.9,Erreur dans la requête
2024-11-11T02:00:,1,192.168.1.254,bbox.lan,0.0%,10,1.0,1.0,0.9,1.6,0.2,11.7,Erreur dans la requête
2024-11-11T02:00:,2,87.91.196.2,?,90.0%,10,1569.,1569.,1569.,1569.,0.0,11.7,Erreur dans la requête
2024-11-11T02:00:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,80.0%,10,4.1,4.0,3.8,4.1,0.2,11.7,Erreur dans la requête
2024-11-11T02:00:,4,62.34.2.135,?,0.0%,10,12.0,12.0,11.7,12.5,0.3,11.7,Erreur dans la requête
2024-11-11T02:00:,5,62.34.2.251,?,0.0%,10,12.1,12.1,11.7,12.4,0.2,11.7,Erreur dans la requête
2024-11-11T02:00:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.7,Erreur dans la requête
2024-11-11T02:00:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.6,11.6,11.4,12.2,0.2,11.7,Erreur dans la requête
2024-11-11T02:00:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.6,11.8,11.4,12.5,0.3,11.7,Erreur dans la requête
2024-11-11T02:00:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.6,11.6,11.3,12.3,0.3,11.7,Erreur dans la requête
2024-11-11T02:00:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.7,11.7,11.4,12.0,0.2,11.7,Erreur dans la requête
2024-11-11T02:04:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,0.9,0.8,1.2,0.1,12.5,Erreur dans la requête
2024-11-11T02:04:,2,87.91.196.2,?,10.0%,10,1276.,1277.,1128.,1454.,92.6,12.5,Erreur dans la requête
2024-11-11T02:04:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.2,4.2,4.2,4.2,0.0,12.5,Erreur dans la requête
2024-11-11T02:04:,4,62.34.2.135,?,0.0%,10,13.9,12.5,11.9,13.9,0.8,12.5,Erreur dans la requête
2024-11-11T02:04:,5,62.34.2.251,?,0.0%,10,12.2,12.7,11.8,18.1,1.9,12.5,Erreur dans la requête
2024-11-11T02:04:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,12.5,Erreur dans la requête
2024-11-11T02:04:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.7,11.5,11.3,12.1,0.3,12.5,Erreur dans la requête
2024-11-11T02:04:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.7,12.1,11.5,14.3,0.8,12.5,Erreur dans la requête
2024-11-11T02:04:,9,185.156.45.109,vl223.par-itx5-dist-2.cdn77.com,0.0%,10,11.5,11.6,11.3,11.9,0.2,12.5,Erreur dans la requête
2024-11-11T02:04:,10,143.244.57.57,398494423.par.cdn77.com,0.0%,10,11.3,11.6,11.3,11.8,0.1,12.5,Erreur dans la requête
2024-11-11T02:09:,1,192.168.1.254,bbox.lan,0.0%,10,0.9,1.0,0.9,1.2,0.1,11.7,Erreur dans la requête
2024-11-11T02:09:,2,87.91.196.2,?,60.0%,10,1475.,1540.,1475.,1626.,64.3,11.7,Erreur dans la requête
2024-11-11T02:09:,3,62.34.3.103,i15-lef01-t2-62-34-3-103.ft.lns.abo.bbox.fr,90.0%,10,4.0,4.0,4.0,4.0,0.0,11.7,Erreur dans la requête
2024-11-11T02:09:,4,62.34.2.135,?,0.0%,10,12.1,12.0,11.6,12.3,0.2,11.7,Erreur dans la requête
2024-11-11T02:09:,5,62.34.2.251,?,0.0%,10,12.3,12.1,11.7,12.4,0.2,11.7,Erreur dans la requête
2024-11-11T02:09:,6,???,???,100.0,10,0.0,0.0,0.0,0.0,0.0,11.7,Erreur dans la requête
2024-11-11T02:09:,7,84.17.32.104,bouyguestelecom-par.cdn77.com,0.0%,10,11.7,11.7,11.3,13.2,0.6,11.7,Erreur dans la requête
2024-11-11T02:09:,8,185.156.45.114,unn-185-156-45-114.cdn77.com,0.0%,10,11.7,11.7,11.5,12.1,0.2,11.7,Erreur dans la requête
